InterfacesType,2108,ObjectType
JobSubClassType,2518,ObjectType
KineticSubClassType,2520,ObjectType
LateralSubClassType,2522,ObjectType
LeebSubClassType,2524,ObjectType
LengthClassType,2297,ObjectType
LengthSubClassType,2526,ObjectType
LineClassType,2409,ObjectType
LineLabelClassType,2367,ObjectType
LineNumberClassType,2353,ObjectType
LineSubClassType,2530,ObjectType
LinearForceClassType,2299,ObjectType
LinearSubClassType,2528,ObjectType
LinearType,2110,ObjectType
LoadClassType,2263,ObjectType
LoadedSubClassType,2532,ObjectType
LoaderType,2112,ObjectType
LogicProgramClassType,2417,ObjectType
LubricationType,2114,ObjectType
MTAssetEventType,2621,VariableType
MTAssetEventType_Category,2796,Variable
MTAssetEventType_Constraints,2803,Object
MTAssetEventType_Constraints_Maximum,2806,Variable
MTAssetEventType_Constraints_Minimum,2805,Variable
MTAssetEventType_Constraints_Nominal,2807,Variable
MTAssetEventType_Constraints_Values,2804,Variable
MTAssetEventType_MTSubTypeName,2798,Variable
MTAssetEventType_MTTypeName,2797,Variable
MTAssetEventType_Name,2795,Variable
MTAssetEventType_PeriodFilter,2802,Variable
MTAssetEventType_Representation,2801,Variable
MTAssetEventType_SampleRate,2800,Variable
MTAssetEventType_SourceData,2799,Variable
MTAssetEventType_XmlId,2794,Variable
MTChannelType,2059,ObjectType
MTChannelType_CalibrationDate,2751,Variable
MTChannelType_CalibrationInitials,2753,Variable
MTChannelType_MTDescription,2750,Variable
MTChannelType_Name,2749,Variable
MTChannelType_NextCalibrationDate,2752,Variable
MTChannelType_Number,2748,Variable
MTComponentType,2021,ObjectType
MTComponentType_Components,2766,Object
MTComponentType_Compositions,2767,Object
MTComponentType_Configuration,2765,Object
MTComponentType_Description,2760,Object
MTComponentType_Description_Data,2764,Variable
MTComponentType_Description_Manufacturer,2763,Variable
MTComponentType_Description_SerialNumber,2762,Variable
MTComponentType_Description_Station,2761,Variable
MTComponentType_Name,2755,Variable
MTComponentType_NativeName,2756,Variable
MTComponentType_SampleInterval,2759,Variable
MTComponentType_SampleRate,2758,Variable
MTComponentType_Uuid,2757,Variable
MTComponentType_XmlId,2754,Variable
MTCompositionType,2067,ObjectType
MTCompositionType_Description,2774,Object
MTCompositionType_Description_Data,2778,Variable
MTCompositionType_Description_Manufacturer,2777,Variable
MTCompositionType_Description_SerialNumber,2776,Variable
MTCompositionType_Description_Station,2775,Variable
MTCompositionType_MTTypeName,2771,Variable
MTCompositionType_Name,2773,Variable
MTCompositionType_Uuid,2772,Variable
MTCompositionType_XmlId,2770,Variable
MTConditionClassType,2629,ObjectType
MTConditionType,2660,ObjectType
MTConditionType_ActiveState,2982,Variable
MTConditionType_ActiveState_EffectiveDisplayName,2986,Variable
MTConditionType_ActiveState_EffectiveTransitionTime,2988,Variable
MTConditionType_ActiveState_FalseState,2990,Variable
MTConditionType_ActiveState_Id,2983,Variable
MTConditionType_ActiveState_Name,2984,Variable
MTConditionType_ActiveState_Number,2985,Variable
MTConditionType_ActiveState_TransitionTime,2987,Variable
MTConditionType_ActiveState_TrueState,2989,Variable
MTConditionType_Category,2966,Variable
MTConditionType_Constraints,2973,Object
MTConditionType_Constraints_Maximum,2976,Variable
MTConditionType_Constraints_Minimum,2975,Variable
MTConditionType_Constraints_Nominal,2977,Variable
MTConditionType_Constraints_Values,2974,Variable
MTConditionType_MTSeverity,2980,Variable
MTConditionType_MTSubTypeName,2968,Variable
MTConditionType_MTTypeName,2967,Variable
MTConditionType_Name,2965,Variable
MTConditionType_NativeCode,2978,Variable
MTConditionType_NativeSeverity,2979,Variable
MTConditionType_PeriodFilter,2972,Variable
MTConditionType_Qualifier,2981,Variable
MTConditionType_Representation,2971,Variable
MTConditionType_SampleRate,2970,Variable
MTConditionType_SourceData,2969,Variable
MTConditionType_XmlId,2964,Variable
MTConfigurationType,2044,ObjectType
MTConstraintType,2647,ObjectType
MTConstraintType_Maximum,2816,Variable
MTConstraintType_Minimum,2815,Variable
MTConstraintType_Nominal,2817,Variable
MTConstraintType_Values,2814,Variable
MTControlledVocabEventClassType,2144,ObjectType
MTControlledVocabEventType,2626,VariableType
MTControlledVocabEventType_Category,2820,Variable
MTControlledVocabEventType_Constraints,2827,Object
MTControlledVocabEventType_Constraints_Maximum,2830,Variable
MTControlledVocabEventType_Constraints_Minimum,2829,Variable
MTControlledVocabEventType_Constraints_Nominal,2831,Variable
MTControlledVocabEventType_Constraints_Values,2828,Variable
MTControlledVocabEventType_MTSubTypeName,2822,Variable
MTControlledVocabEventType_MTTypeName,2821,Variable
MTControlledVocabEventType_Name,2819,Variable
MTControlledVocabEventType_PeriodFilter,2826,Variable
MTControlledVocabEventType_Representation,2825,Variable
MTControlledVocabEventType_SampleRate,2824,Variable
MTControlledVocabEventType_SourceData,2823,Variable
MTControlledVocabEventType_XmlId,2818,Variable
MTDataItemClassType,2425,ObjectType
MTDataItemSubClassType,2476,ObjectType
MTDescriptionType,2053,ObjectType
MTDescriptionType_Data,2787,Variable
MTDescriptionType_Manufacturer,2786,Variable
MTDescriptionType_SerialNumber,2785,Variable
MTDescriptionType_Station,2784,Variable
MTDeviceType,2015,ObjectType
MTDeviceType_Iso841Class,2769,Variable
MTDeviceType_Version,2768,Variable
MTEventClassType,2631,ObjectType
MTMessageClassType,2427,ObjectType
MTMessageEventType,2656,ObjectType
MTMessageEventType_NativeCode,2838,Variable
MTMessageType,2471,VariableType
MTMessageType_Category,2841,Variable
MTMessageType_Constraints,2848,Object
MTMessageType_Constraints_Maximum,2851,Variable
MTMessageType_Constraints_Minimum,2850,Variable
MTMessageType_Constraints_Nominal,2852,Variable
MTMessageType_Constraints_Values,2849,Variable
MTMessageType_MTSubTypeName,2843,Variable
MTMessageType_MTTypeName,2842,Variable
MTMessageType_Name,2840,Variable
MTMessageType_PeriodFilter,2847,Variable
MTMessageType_Representation,2846,Variable
MTMessageType_SampleRate,2845,Variable
MTMessageType_SourceData,2844,Variable
MTMessageType_XmlId,2839,Variable
MTNumericEventClassType,2359,ObjectType
MTNumericEventType,2438,VariableType
MTNumericEventType_Category,2855,Variable
MTNumericEventType_Constraints,2862,Object
MTNumericEventType_Constraints_Maximum,2865,Variable
MTNumericEventType_Constraints_Minimum,2864,Variable
MTNumericEventType_Constraints_Nominal,2866,Variable
MTNumericEventType_Constraints_Values,2863,Variable
MTNumericEventType_CoordinateSystem,2870,Variable
MTNumericEventType_InitialValue,2871,Variable
MTNumericEventType_MTSubTypeName,2857,Variable
MTNumericEventType_MTTypeName,2856,Variable
MTNumericEventType_MinimumDeltaFilter,2874,Variable
MTNumericEventType_Name,2854,Variable
MTNumericEventType_NativeUnits,2869,Variable
MTNumericEventType_PeriodFilter,2861,Variable
MTNumericEventType_Representation,2860,Variable
MTNumericEventType_ResetTrigger,2872,Variable
MTNumericEventType_SampleRate,2859,Variable
MTNumericEventType_SignificantDigits,2867,Variable
MTNumericEventType_SourceData,2858,Variable
MTNumericEventType_Statistic,2868,Variable
MTNumericEventType_Units,2873,Variable
MTNumericEventType_XmlId,2853,Variable
MTSampleClassType,2345,ObjectType
MTSampleType,2429,VariableType
MTSampleType_Category,2889,Variable
MTSampleType_Constraints,2896,Object
MTSampleType_Constraints_Maximum,2899,Variable
MTSampleType_Constraints_Minimum,2898,Variable
MTSampleType_Constraints_Nominal,2900,Variable
MTSampleType_Constraints_Values,2897,Variable
MTSampleType_CoordinateSystem,2904,Variable
MTSampleType_InitialValue,2905,Variable
MTSampleType_MTSubTypeName,2891,Variable
MTSampleType_MTTypeName,2890,Variable
MTSampleType_MinimumDeltaFilter,2908,Variable
MTSampleType_Name,2888,Variable
MTSampleType_NativeUnits,2903,Variable
MTSampleType_PeriodFilter,2895,Variable
MTSampleType_Representation,2894,Variable
MTSampleType_ResetTrigger,2906,Variable
MTSampleType_SampleRate,2893,Variable
MTSampleType_SignificantDigits,2901,Variable
MTSampleType_SourceData,2892,Variable
MTSampleType_Statistic,2902,Variable
MTSampleType_Units,2907,Variable
MTSampleType_XmlId,2887,Variable
MTSensorConfigurationType,2046,ObjectType
MTSensorConfigurationType_CalibrationDate,2780,Variable
MTSensorConfigurationType_CalibrationInitials,2782,Variable
MTSensorConfigurationType_Channels,2783,Object
MTSensorConfigurationType_FirwareVersion,2779,Variable
MTSensorConfigurationType_NextCalibrationDate,2781,Variable
MTStringEventClassType,2361,ObjectType
MTStringEventType,2433,VariableType
MTStringEventType_Category,2917,Variable
MTStringEventType_Constraints,2924,Object
MTStringEventType_Constraints_Maximum,2927,Variable
MTStringEventType_Constraints_Minimum,2926,Variable
MTStringEventType_Constraints_Nominal,2928,Variable
MTStringEventType_Constraints_Values,2925,Variable
MTStringEventType_MTSubTypeName,2919,Variable
MTStringEventType_MTTypeName,2918,Variable
MTStringEventType_Name,2916,Variable
MTStringEventType_PeriodFilter,2923,Variable
MTStringEventType_Representation,2922,Variable
MTStringEventType_SampleRate,2921,Variable
MTStringEventType_SourceData,2920,Variable
MTStringEventType_XmlId,2915,Variable
MTThreeSpaceSampleType,2641,VariableType
MTThreeSpaceSampleType_Category,2931,Variable
MTThreeSpaceSampleType_Constraints,2938,Object
MTThreeSpaceSampleType_Constraints_Maximum,2941,Variable
MTThreeSpaceSampleType_Constraints_Minimum,2940,Variable
MTThreeSpaceSampleType_Constraints_Nominal,2942,Variable
MTThreeSpaceSampleType_Constraints_Values,2939,Variable
MTThreeSpaceSampleType_CoordinateSystem,2946,Variable
MTThreeSpaceSampleType_EngineeringUnits,2951,Variable
MTThreeSpaceSampleType_InitialValue,2947,Variable
MTThreeSpaceSampleType_MTSubTypeName,2933,Variable
MTThreeSpaceSampleType_MTTypeName,2932,Variable
MTThreeSpaceSampleType_MinimumDeltaFilter,2950,Variable
MTThreeSpaceSampleType_Name,2930,Variable
MTThreeSpaceSampleType_NativeUnits,2945,Variable
MTThreeSpaceSampleType_PeriodFilter,2937,Variable
MTThreeSpaceSampleType_Representation,2936,Variable
MTThreeSpaceSampleType_ResetTrigger,2948,Variable
MTThreeSpaceSampleType_SampleRate,2935,Variable
MTThreeSpaceSampleType_SignificantDigits,2943,Variable
MTThreeSpaceSampleType_SourceData,2934,Variable
MTThreeSpaceSampleType_Statistic,2944,Variable
MTThreeSpaceSampleType_Units,2949,Variable
MTThreeSpaceSampleType_XmlId,2929,Variable
MachineAxisLockSubClassType,2534,ObjectType
MaintenanceSubClassType,2536,ObjectType
ManualUnclampSubClassType,2538,ObjectType
MassClassType,2301,ObjectType
MaterialChangeClassType,2235,ObjectType
MaterialChangeClassType_EnumValues,3099,Variable
MaterialClassType,2369,ObjectType
MaterialFeedClassType,2231,ObjectType
MaterialFeedClassType_EnumValues,3098,Variable
MaterialHandlerInterfaceType,2116,ObjectType
MaterialLoadClassType,2241,ObjectType
MaterialLoadClassType_EnumValues,3101,Variable
MaterialRetractClassType,2238,ObjectType
MaterialRetractClassType_EnumValues,3100,Variable
MaterialUnloadClassType,2244,ObjectType
MaterialUnloadClassType_EnumValues,3102,Variable
MaterialsType,2118,ObjectType
MaximumSubClassType,2540,ObjectType
MessageClassType,2403,ObjectType
MessageDataType,2653,DataType
MinimumSubClassType,2542,ObjectType
MohsSubClassType,2544,ObjectType
MoleSubClassType,2546,ObjectType
MotionProgramClassType,2421,ObjectType
MotionSubClassType,2548,ObjectType
NoScaleSubClassType,2550,ObjectType
Opc.Ua.MTConnect(Binary),2729,DataType
Opc.Ua.MTConnect(Binary)_Deprecated,2745,Variable
Opc.Ua.MTConnect(Binary)_NamespaceUri,2744,Variable
Opc.Ua.MTConnect(XML),2733,DataType
Opc.Ua.MTConnect(XML)_Deprecated,2747,Variable
Opc.Ua.MTConnect(XML)_NamespaceUri,2746,Variable
OpenChuckClassType,2253,ObjectType
OpenChuckClassType_EnumValues,3105,Variable
OpenDoorClassType,2247,ObjectType
OpenDoorClassType_EnumValues,3103,Variable
OperatingSubClassType,2552,ObjectType
OperatorIdClassType,2371,ObjectType
OperatorSubClassType,2554,ObjectType
OptionalStopSubClassType,2556,ObjectType
OverrideSubClassType,2558,ObjectType
PHClassType,2307,ObjectType
PalletIdClassType,2373,ObjectType
PartChangeClassType,2259,ObjectType
PartChangeClassType_EnumValues,3107,Variable
PartCountClassType,2355,ObjectType
PartIdClassType,2375,ObjectType
PartNumberClassType,2377,ObjectType
PathFeedrateClassType,2303,ObjectType
PathModeClassType,2215,ObjectType
PathModeClassType_EnumValues,3093,Variable
PathPositionClassType,2305,ObjectType
PathType,2120,ObjectType
PersonnelType,2122,ObjectType
PneumaticType,2124,ObjectType
PositionClassType,2309,ObjectType
PowerFactorClassType,2311,ObjectType
PowerStateClassType,2218,ObjectType
PowerStateClassType_EnumValues,3094,Variable
PoweredSubClassType,2562,ObjectType
PressureClassType,2313,ObjectType
PrimarySubClassType,2560,ObjectType
ProbeSubClassType,2564,ObjectType
ProcessPowerType,2126,ObjectType
ProcessSubClassType,2566,ObjectType
ProcessTimerClassType,2315,ObjectType
ProgramClassType,2379,ObjectType
ProgramCommentClassType,2385,ObjectType
ProgramEditClassType,2221,ObjectType
ProgramEditClassType_EnumValues,3095,Variable
ProgramEditNameClassType,2381,ObjectType
ProgramHeaderClassType,2383,ObjectType
ProgrammedSubClassType,2568,ObjectType
ProtectiveType,2128,ObjectType
RadialSubClassType,2570,ObjectType
RapidSubClassType,2572,ObjectType
RelativeSubClassType,2574,ObjectType
RemainingSubClassType,2576,ObjectType
RequestSubClassType,2578,ObjectType
ResistenceClassType,2317,ObjectType
ResourcesType,2130,ObjectType
ResponseSubClassType,2580,ObjectType
RockwellSubClassType,2582,ObjectType
RotaryModeClassType,2224,ObjectType
RotaryModeClassType_EnumValues,3096,Variable
RotarySubClassType,2584,ObjectType
RotaryType,2132,ObjectType
RotaryVelocityClassType,2319,ObjectType
RotaryVelocityOverrideClassType,2357,ObjectType
SensorType,2134,ObjectType
SerialNumberClassType,2387,ObjectType
SetUpSubClassType,2586,ObjectType
ShoreSubClassType,2588,ObjectType
SoundLevelClassType,2321,ObjectType
SpindleInterlockClassType,2212,ObjectType
SpindleInterlockClassType_EnumValues,3092,Variable
StandardSubClassType,2590,ObjectType
StockType,2136,ObjectType
StrainClassType,2323,ObjectType
SwitchedSubClassType,2592,ObjectType
SystemClassType,2423,ObjectType
SystemsType,2138,ObjectType
TargetSubClassType,2594,ObjectType
TemperatureClassType,2325,ObjectType
TensionClassType,2327,ObjectType
ThreeSpaceSampleDataType,2637,DataType
TiltClassType,2329,ObjectType
ToolAssetIdClassType,2389,ObjectType
ToolChangeStopSubClassType,2596,ObjectType
ToolEdgeSubClassType,2598,ObjectType
ToolGroupSubClassType,2600,ObjectType
ToolNumberClassType,2391,ObjectType
ToolOffsetClassType,2393,ObjectType
ToolSubClassType,2602,ObjectType
ToolingDeliveryType,2140,ObjectType
TorqueClassType,2331,ObjectType
UasbleSubClassType,2604,ObjectType
UserClassType,2395,ObjectType
VelocityClassType,2335,ObjectType
VerticalSubClassType,2606,ObjectType
VickersSubClassType,2610,ObjectType
ViscosityClassType,2339,ObjectType
VoltAmpereClassType,2333,ObjectType
VoltAmpereReactiveClassType,2337,ObjectType
VoltageClassType,2341,ObjectType
VolumeSubClassType,2608,ObjectType
WasteDisposalType,2142,ObjectType
WattageClassType,2343,ObjectType
WeightSubClassType,2612,ObjectType
WireClassType,2397,ObjectType
WorkOffsetClassType,2401,ObjectType
WorkholdingClassType,2399,ObjectType
WorkingSubClassType,2614,ObjectType
WorkpieceSubClassType,2616,ObjectType
http://opcfoundation.org/UA/MTConnect/v2/,2720,DataType
http://opcfoundation.org/UA/MTConnect/v2/_IsNamespaceSubset,2740,Variable
http://opcfoundation.org/UA/MTConnect/v2/_NamespacePublicationDate,2739,Variable
http://opcfoundation.org/UA/MTConnect/v2/_NamespaceUri,2737,Variable
http://opcfoundation.org/UA/MTConnect/v2/_NamespaceVersion,2738,Variable
http://opcfoundation.org/UA/MTConnect/v2/_StaticNodeIdTypes,2741,Variable
http://opcfoundation.org/UA/MTConnect/v2/_StaticNumericNodeIdRange,2742,Variable
http://opcfoundation.org/UA/MTConnect/v2/_StaticStringNodeIdPattern,2743,Variable
